Window index,Dataset code,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Stored energy_MWh,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
11,3,5246,2025,8,7,13,0,219,780,60,10010.04078242,106.33171743,2605.02376907,10133.59936774,70.58072132,862.71121826,1808.34770484,5035.66204730,0.00000000,7148.34538473,42.65199923,0.00000000,10116.41758027,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5247,2025,8,7,14,0,219,840,60,5145.54851085,352.27825700,1907.73930721,8307.51882639,10.86787631,569.31247973,4138.19450311,11086.56743848,0.00000000,12550.14718850,-26.57900870,0.00000000,4712.78787345,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5248,2025,8,7,15,0,219,900,60,11411.12485902,531.20712173,1381.48984837,9163.92718599,-19.35411023,571.91857915,3684.98707664,13111.17674752,0.00000000,13331.65109809,-24.23229619,0.00000000,4922.39177306,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5249,2025,8,7,16,0,219,960,60,10205.56116976,251.02411511,1370.06087066,13211.18975164,30.59138917,79.99520527,4499.58266083,6731.13756135,0.00000000,8951.08092286,-32.25726919,0.00000000,5631.84607687,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5250,2025,8,7,17,0,219,1020,60,14569.44510230,365.28908996,741.15981833,10274.59870733,-61.39169847,37.85541201,4138.54224097,16373.35446246,0.00000000,13630.27507266,14.69241823,0.00000000,15918.26313067,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5251,2025,8,7,18,0,219,1080,60,9121.19727824,303.41046729,224.28244119,12143.44129493,165.78370592,-56.11440096,4388.70976538,8747.34045225,0.00000000,12282.30507076,23.07294142,0.00000000,15244.43366634,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5252,2025,8,7,19,0,219,1140,60,12482.61587003,233.14445427,122.58515615,9130.15000089,1011.73455447,101.16404426,2420.08732777,5512.37082440,0.00000000,9140.04971847,-26.96013541,0.00000000,11489.96768022,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5253,2025,8,7,20,0,219,1200,60,8575.39779595,223.72302725,26.83654887,6613.88063037,1179.94011949,-131.84927462,1054.85993311,6775.26278308,0.00000000,8435.90106960,-10.31273251,0.00000000,9146.24978744,0.00000000,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
11,3,5254,2025,8,7,21,0,219,1260,60,8258.49805193,234.42838480,-80.52822785,13553.36272644,1217.88479069,-57.30399618,-252.49179818,10817.29935128,0.00000000,11432.81323811,-41.78288143,0.00000000,10116.40393216,0.00000000,1,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5255,2025,8,7,22,0,219,1320,60,5779.96923754,416.68310500,34.54158024,11930.46907508,78.60085054,11.67374127,-1062.88944012,13859.42660831,0.00000000,9071.72165617,30.10290401,0.00000000,7011.10877322,0.00000000,2,3,4,1.92000000,864.00000000,3,1.60000000,720.00000000,2
11,3,5256,2025,8,7,23,0,219,1380,60,5643.16035351,86.28045367,81.73765816,11102.98270405,-152.96668789,63.47605416,-422.58760580,7886.34101911,0.00000000,9657.12560948,-61.71101901,0.00000000,8863.68176277,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5257,2025,8,8,0,0,220,0,60,6573.72521038,34.21261384,-324.88736379,12018.12402152,-242.21589907,118.72063568,-1113.86705603,10025.60622196,0.00000000,10864.21580210,-1.81420596,0.00000000,10919.33908576,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5258,2025,8,8,1,0,220,60,60,14246.83775507,242.37271378,-235.09843685,10700.59253851,-132.73248486,45.64130914,-707.56308299,7257.15360929,0.00000000,9313.32219773,7.91888379,0.00000000,10328.14425413,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5259,2025,8,8,2,0,220,120,60,9649.69121376,-90.00534718,528.00959361,11130.14800736,42.60373865,-109.67741817,20.84813969,4802.34719163,0.00000000,10615.78564310,17.98825956,0.00000000,7527.25984738,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5260,2025,8,8,3,0,220,180,60,11787.62259188,153.14471765,338.68344465,6420.43738460,-32.23273044,-15.47944159,-327.87634066,9134.09616716,0.00000000,11992.95155822,57.88102666,0.00000000,7022.59853936,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5261,2025,8,8,4,0,220,240,60,9571.25610071,349.56858762,298.34414899,6333.73750192,-12.16422080,-41.36762766,161.09534971,10747.66548232,0.00000000,5608.94237935,77.45540793,0.00000000,5353.63474423,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5262,2025,8,8,5,0,220,300,60,7400.78227683,135.24913188,241.93517348,8178.85249844,-372.44628572,173.19707156,13.06216593,9499.11323702,0.00000000,5543.81550422,20.82731771,0.00000000,9842.23672848,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5263,2025,8,8,6,0,220,360,60,7955.96338440,219.46779736,-300.59027107,11181.69694252,-103.52188819,-114.96558730,-1211.45049608,9263.29431395,0.00000000,4788.98476254,12.82087097,0.00000000,9537.11242346,0.00000000,1,3,1,0.40000000,180.00000000,1,0.40000000,180.00000000,2
11,3,5264,2025,8,8,7,0,220,420,60,13511.98386048,124.40856382,429.19126855,11209.77300432,4.70516102,-102.74143072,946.89227872,10431.85908653,0.00000000,10304.25091127,-41.80956644,0.00000000,15422.30884090,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
11,3,5265,2025,8,8,8,0,220,480,60,9918.64258475,244.21913531,684.69521121,6785.84385230,38.59442639,-71.43839779,-589.95542447,11196.26698138,0.00000000,6328.34057360,2.59227065,0.00000000,7600.96178534,0.00000000,1,3,2,1.00000000,450.00000000,2,1.00000000,450.00000000,2
17,3,535,2025,1,23,6,0,23,360,60,8991.10928746,400.71473834,323.98465211,13348.94071541,-163.90413579,12.87699527,1949.15237289,12116.61483794,0.00000000,5079.04011097,-0.68846646,0.00000000,4625.53555280,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,536,2025,1,23,7,0,23,420,60,5454.53017504,296.19724169,392.59660572,9416.69358926,72.48219572,-55.88125127,921.12561867,14010.78111876,0.00000000,8433.68562097,4.12653442,0.00000000,12828.94172483,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,537,2025,1,23,8,0,23,480,60,3961.32354014,417.76231994,751.30709809,8219.09539349,67.58181332,73.34281897,1744.80544085,9674.01722084,0.00000000,9808.74929648,20.05635393,0.00000000,9262.37620313,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,538,2025,1,23,9,0,23,540,60,12476.85408692,502.80935434,1428.62196730,12171.16662036,-175.33124034,88.15836146,50.91004521,7870.50690794,0.00000000,6177.50694256,-38.65016210,0.00000000,11159.41686244,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,539,2025,1,23,10,0,23,600,60,16323.40213179,498.61972636,1079.68176143,9780.06799444,54.70184400,125.37424656,1649.54067131,6980.11169307,0.00000000,13753.85817881,66.08799855,0.00000000,9964.67529773,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,540,2025,1,23,11,0,23,660,60,11113.27595021,433.47697784,1587.89393319,8451.88228111,64.03554992,525.17119635,1682.99539710,5667.71589589,0.00000000,5383.92281372,22.78985631,0.00000000,15915.57701968,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,541,2025,1,23,12,0,23,720,60,9895.63253176,378.12930632,1825.13505352,2502.22190088,-106.03582007,768.74567803,1912.58822308,5248.80252241,0.00000000,7459.63439026,-40.40446911,0.00000000,9886.86928025,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,542,2025,1,23,13,0,23,780,60,12147.74253206,350.93171988,1374.27250036,12227.68058036,-46.40000532,945.07706317,2763.93290855,7963.45470496,0.00000000,14824.51608878,-29.68269742,0.00000000,12459.90695189,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,543,2025,1,23,14,0,23,840,60,9753.41353475,553.67632297,1032.24434362,10408.62639113,-81.00459573,546.19373037,4391.35647770,9131.03932159,0.00000000,12153.89620311,-8.18510525,0.00000000,6787.83572865,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,544,2025,1,23,15,0,23,900,60,11661.72031409,517.73966955,1174.43111300,5665.57800745,105.28962365,428.50953593,3491.67012705,6482.20325893,0.00000000,7442.60573032,23.95817652,0.00000000,8698.02747798,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,545,2025,1,23,16,0,23,960,60,12552.73966598,434.77252608,358.16949586,6210.07262146,-5.19877000,-193.17238355,4478.06864588,9950.95790209,0.00000000,11890.98909684,-50.82262516,0.00000000,8042.63498598,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,546,2025,1,23,17,0,23,1020,60,12584.47868006,267.07845601,-97.74045185,11123.18453341,-84.65541002,-8.92777663,4552.59467922,10535.85802284,0.00000000,12578.85543264,-3.31936946,0.00000000,8425.07772219,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,547,2025,1,23,18,0,23,1080,60,10061.72052047,262.77943427,335.26842832,2052.59186430,101.02359806,7.42585309,3481.91244447,11244.37084385,0.00000000,11027.49004720,227.65219001,0.00000000,9464.18922745,0.00000000,2,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,548,2025,1,23,19,0,23,1140,60,7807.89486384,368.31955581,164.87913106,7612.03445155,1074.58071193,1.16492585,2580.01634798,16217.31983958,0.00000000,6573.07794342,6.06461720,0.00000000,7605.14038269,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,549,2025,1,23,20,0,23,1200,60,11344.65876390,160.64602281,-30.39410278,3189.63153276,1323.75008965,117.15289862,-541.29354101,12974.36042427,0.00000000,9448.49874347,34.78001595,0.00000000,10940.95477976,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,550,2025,1,23,21,0,23,1260,60,8802.45950051,298.41752722,113.76798376,10636.35257023,-92.58586706,20.98382409,140.95786370,10652.27608307,0.00000000,9915.43882248,584.95801875,0.00000000,12841.82665614,0.00000000,2,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,551,2025,1,23,22,0,23,1320,60,14059.83251291,174.96618652,322.74222211,7391.00127614,39.76308460,249.29515676,847.96122897,10119.35378638,0.00000000,10756.29242426,313.92358981,0.00000000,12138.92472396,0.00000000,2,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,552,2025,1,23,23,0,23,1380,60,11944.75871695,157.96685369,135.86643073,12154.90256445,34.33080503,101.95883005,86.63404632,15694.34263500,0.00000000,10892.61764587,49.54931869,0.00000000,12337.39388156,0.00000000,2,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,553,2025,1,24,0,0,24,0,60,8463.87041209,141.78950194,177.57454998,8214.65237308,-169.14397928,6.70654215,725.77653349,5127.95152096,0.00000000,5998.28176252,-40.90509320,0.00000000,4220.00031603,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,554,2025,1,24,1,0,24,60,60,12041.94229097,422.76677897,198.38801123,12998.32412850,-29.17627698,-16.10497304,1215.47782289,8804.78936900,0.00000000,13799.99611870,39.91519856,0.00000000,7445.79712980,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,555,2025,1,24,2,0,24,120,60,6423.12777781,621.25268299,88.55533014,11579.26006004,36.85723943,-138.70227046,1448.81993437,12746.41282136,0.00000000,12407.65811389,-30.81774589,0.00000000,10592.01506753,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,556,2025,1,24,3,0,24,180,60,10847.47985813,602.30179650,-102.60459870,8018.36267452,110.25096345,113.11824806,-173.70729854,7014.94633085,0.00000000,13220.58864100,-19.25719054,0.00000000,7791.44187817,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,557,2025,1,24,4,0,24,240,60,12516.58803824,189.59773611,313.14582072,10887.19056435,92.68570057,-31.14288053,-283.18206092,5952.95586442,0.00000000,8776.34631810,-40.71388929,0.00000000,13799.86399741,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,558,2025,1,24,5,0,24,300,60,11516.59430640,195.36455989,-232.34773709,9095.92625049,-114.24509481,-11.71148649,510.95271688,11226.31910322,0.00000000,9652.61407751,-22.70053942,0.00000000,7708.83244968,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,559,2025,1,24,6,0,24,360,60,16556.53593703,412.73638568,195.74535730,8895.85600676,-41.35464369,-3.86011524,373.69571435,10941.12258555,0.00000000,12900.96209653,15.96516821,0.00000000,14341.80369977,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,560,2025,1,24,7,0,24,420,60,9022.82942330,484.97885057,787.60031976,7244.07782996,-123.03040377,260.20333124,361.44815379,9525.77396601,0.00000000,9459.67523675,-78.90004539,0.00000000,15695.97544929,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,561,2025,1,24,8,0,24,480,60,3782.07801248,390.14277932,576.94688075,13405.03521127,-95.87594262,-64.88424072,1280.09045085,11874.25598213,0.00000000,14405.77443953,-15.07093237,0.00000000,18659.14957399,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,562,2025,1,24,9,0,24,540,60,8799.77036778,380.17089055,453.43623044,11939.59196657,-136.62360551,105.79503130,1613.12430991,12867.98605966,0.00000000,13445.86447767,-6.40039592,0.00000000,9372.95976093,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,563,2025,1,24,10,0,24,600,60,9047.55664635,462.14255091,1470.51138020,12302.38170235,198.39651156,-116.54999210,146.74511931,6863.28613404,0.00000000,8341.25582001,-73.86373928,0.00000000,7559.06483094,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,564,2025,1,24,11,0,24,660,60,7509.29159661,382.44779770,1703.28070411,6632.92894763,51.38755475,477.49571563,1539.22637560,5727.47155957,0.00000000,9852.21673515,15.46432026,0.00000000,8979.18343306,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,565,2025,1,24,12,0,24,720,60,8472.49667034,178.25936240,1139.87531722,11421.67023900,-66.35603208,482.94872728,2269.98207325,10537.10315509,0.00000000,7103.71809110,-36.49767150,0.00000000,4215.18001164,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,566,2025,1,24,13,0,24,780,60,11739.02391514,111.88944492,1748.38923187,7632.57601975,124.82077646,635.22503623,2630.42091376,8606.58964581,0.00000000,14612.38435505,44.03547934,0.00000000,14725.95532721,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,567,2025,1,24,14,0,24,840,60,8925.68988477,385.93896615,1709.56861339,4844.65474326,-226.69333069,583.97745520,3374.71919551,13047.65651020,0.00000000,6817.50253710,-11.52143375,0.00000000,16829.11333212,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,568,2025,1,24,15,0,24,900,60,15641.07363526,253.78892010,654.04344701,4112.05887949,67.22892943,524.72518112,4794.58674587,8451.96119408,0.00000000,14448.08658027,-1.71041846,0.00000000,6173.71267368,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,569,2025,1,24,16,0,24,960,60,8912.60403121,331.74839484,38.72644119,4486.71208131,41.44318117,-77.05960248,4931.48649986,9846.22515678,0.00000000,5108.01718356,30.91964302,0.00000000,8914.23667910,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,570,2025,1,24,17,0,24,1020,60,5135.69034386,309.67001088,-537.90456983,7612.94637305,290.29142238,149.34657920,4013.11146334,8286.93447004,0.00000000,9898.95716242,-9.29572442,0.00000000,16450.23057389,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,571,2025,1,24,18,0,24,1080,60,13599.60242460,268.95928476,-220.26718516,9879.76119051,-215.99909855,84.85726144,2864.43106472,17422.79085977,0.00000000,14169.02153608,263.35663667,0.00000000,9328.34257697,0.00000000,2,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,572,2025,1,24,19,0,24,1140,60,13581.08151628,286.24722007,-27.94776478,8104.49020655,1254.16871834,57.05677307,2215.70675092,12248.89620397,0.00000000,13466.43657565,-35.87090013,0.00000000,10515.89150728,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,573,2025,1,24,20,0,24,1200,60,7506.62429369,133.34867976,-314.41528280,14319.57320332,1144.83239295,26.78377419,952.49606011,12087.39937742,0.00000000,14448.17666705,19.45509947,0.00000000,11499.67185003,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,574,2025,1,24,21,0,24,1260,60,10132.06001233,211.36369873,43.78058007,12152.56833784,-67.54508693,19.57068670,-5.39832957,9761.40864913,0.00000000,6507.30996404,568.35513997,0.00000000,8422.16062782,0.00000000,2,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,575,2025,1,24,22,0,24,1320,60,5961.81797161,276.04945773,530.74091866,9007.09743614,23.83074008,1.03165824,963.68192851,10288.84618337,0.00000000,12992.03962964,226.99095024,0.00000000,11642.96109901,0.00000000,2,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,576,2025,1,24,23,0,24,1380,60,10339.54605313,97.10403077,263.80892221,9245.26159396,168.00258536,-128.88505451,646.83091940,11549.77630484,0.00000000,6559.15599163,-6.63217807,0.00000000,13014.22637169,0.00000000,2,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,577,2025,1,25,0,0,25,0,60,7980.96010142,370.57414738,248.83821740,5959.54450456,-21.55128234,122.54169725,-32.21494428,9602.12495417,0.00000000,5881.89000325,-8.99246896,0.00000000,7643.72264589,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,578,2025,1,25,1,0,25,60,60,11515.19284675,425.11823336,316.73039456,14163.10113999,-142.86884775,39.25718462,778.36750718,9226.61295990,0.00000000,8807.28718931,-60.86238024,0.00000000,8111.94931875,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,579,2025,1,25,2,0,25,120,60,8883.15749234,350.01416164,231.36671895,13513.00559801,50.00731134,-140.99426431,251.78974939,10279.48291864,0.00000000,11346.57301907,-70.93814409,0.00000000,5767.80439597,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,580,2025,1,25,3,0,25,180,60,8189.36702299,437.24624358,-24.23043420,12646.69310289,46.17145302,-54.07477911,1633.56043381,5153.76123392,0.00000000,10281.01359613,12.50190831,0.00000000,8870.55266518,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,581,2025,1,25,4,0,25,240,60,3757.81045687,362.04511640,-52.64999709,10747.57719719,5.12676523,165.86743458,1030.79183877,10612.62614476,0.00000000,8832.58190804,30.60239668,0.00000000,6752.01439702,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,582,2025,1,25,5,0,25,300,60,8281.41464630,366.17687417,-42.40892885,3850.48479933,-194.31047334,85.44521414,1068.27454617,8790.68373724,0.00000000,7217.65396037,11.42986210,0.00000000,14557.12888313,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,583,2025,1,25,6,0,25,360,60,6402.29429499,539.29008622,-353.39547013,7709.30179093,122.11765062,38.91606583,1320.81044703,7553.13341047,0.00000000,7730.25344151,-41.42508007,0.00000000,9701.02128800,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,584,2025,1,25,7,0,25,420,60,5156.98521966,374.61622303,135.15275451,6546.81028337,139.26845194,233.71181713,-273.36245842,6249.09459456,0.00000000,5621.93180134,-71.93580699,0.00000000,9301.72326430,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,585,2025,1,25,8,0,25,480,60,11159.72169940,441.00502031,743.05249824,3874.90873450,-46.74069769,-110.37662153,666.20299095,9249.14267202,0.00000000,9111.59559463,3.86396853,0.00000000,14486.98964663,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,586,2025,1,25,9,0,25,540,60,10237.43127320,199.38109973,624.85123611,5092.93336747,-32.65071604,48.38540201,950.23580311,14484.98061431,0.00000000,10403.51064540,-33.80897909,0.00000000,6475.17582855,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,587,2025,1,25,10,0,25,600,60,11770.56258047,470.95275951,1429.31660963,7290.27115156,-193.01986966,109.49700417,1726.57046831,10401.51621519,0.00000000,8746.45403771,15.79587429,0.00000000,12992.19614001,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,588,2025,1,25,11,0,25,660,60,6480.11560648,422.23514217,1965.10949666,12215.76029892,-137.85230824,604.85915294,1441.64481519,7917.04230626,0.00000000,11927.63573703,-2.14378218,0.00000000,13873.67548338,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,589,2025,1,25,12,0,25,720,60,11679.51195312,473.91140001,957.32153415,7483.97456013,-91.44419276,416.92427518,1400.06494298,6062.29887713,0.00000000,727.35666148,37.68203269,0.00000000,10684.80255632,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,590,2025,1,25,13,0,25,780,60,10142.93157487,406.30775172,1697.38306148,7035.81858438,81.05080020,452.77165797,2928.48469101,6628.68369868,0.00000000,8104.21332606,11.15220803,0.00000000,10262.55898393,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,591,2025,1,25,14,0,25,840,60,14732.09631210,481.74125488,1366.83438026,11848.16095700,62.46097961,532.89622020,3707.22380195,6994.98226932,0.00000000,7358.80752521,-9.86364819,0.00000000,8544.07418547,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,592,2025,1,25,15,0,25,900,60,12071.37898053,353.33190250,758.21363145,3330.56350133,-48.35929810,452.11962881,3451.34148408,3085.98335523,0.00000000,10387.35539785,-62.42508526,0.00000000,10622.17884218,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,593,2025,1,25,16,0,25,960,60,6189.60567076,165.33456140,242.31104170,10352.45536763,56.95967967,113.62241542,3155.78695006,6607.66250236,0.00000000,16851.21883489,12.32905341,0.00000000,9378.31433041,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,594,2025,1,25,17,0,25,1020,60,11840.43588523,351.63998039,34.43250285,13535.75423226,-17.29735390,-51.25106137,3333.24222883,12168.06801955,0.00000000,9928.86628170,46.70026612,0.00000000,6203.64939663,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,595,2025,1,25,18,0,25,1080,60,12398.55249800,259.18203126,214.07551563,9114.70971669,202.72311635,106.23617886,4135.12818555,8347.32067533,0.00000000,11663.82399304,10.52084289,0.00000000,8151.84905557,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,596,2025,1,25,19,0,25,1140,60,6189.11408754,286.24433387,-187.24581536,8726.08038887,1407.94169388,-44.54162474,1568.60048067,9314.36810773,0.00000000,9149.28563121,-19.85432910,0.00000000,7217.48990940,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,597,2025,1,25,20,0,25,1200,60,11768.50590719,227.26007786,-69.70396207,9505.10677418,1159.96238409,-156.29542546,209.32628107,8901.43544369,0.00000000,12554.90407649,19.71862723,0.00000000,11776.18707255,0.00000000,1,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,598,2025,1,25,21,0,25,1260,60,4949.77248564,369.61310227,418.81478341,8959.17227511,36.43915122,110.56995333,1150.59568682,9620.88904511,0.00000000,13243.30305660,132.29406756,0.00000000,7870.01152399,0.00000000,2,1,3,1.60000000,720.00000000,3,1.60000000,720.00000000,1
17,3,599,2025,1,25,22,0,25,1320,60,14431.26862520,280.58241445,8.43164190,11073.89124301,-173.55045843,65.98217334,533.94265273,9796.46667423,0.00000000,12380.11722776,9.27707496,0.00000000,3259.25873567,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,600,2025,1,25,23,0,25,1380,60,9860.21434233,390.96363978,63.85972933,7980.40912663,-7.97153746,47.85334354,900.39173879,7638.16804935,0.00000000,8748.57117856,1.96805996,0.00000000,8024.40218982,0.00000000,1,1,2,1.00000000,450.00000000,2,1.00000000,450.00000000,1
17,3,601,2025,1,26,0,0,26,0,60,8154.59424981,475.51843075,-221.10937599,5778.76004058,-136.10003120,46.05266922,1397.56647502,12201.51755501,0.00000000,7660.58492898,6.22734609,0.00000000,9627.74546497,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,602,2025,1,26,1,0,26,60,60,7651.72286220,499.43923524,-41.07471894,11311.08183579,26.45639047,-199.36604787,554.98497781,5527.90214347,0.00000000,9849.98454982,40.23173016,0.00000000,11095.20921309,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,603,2025,1,26,2,0,26,120,60,11469.01106928,372.01918046,357.37227634,16123.35591559,240.41888426,113.89210162,1313.67895281,4743.20599205,0.00000000,11839.60961126,-16.52366905,0.00000000,15610.24628200,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,604,2025,1,26,3,0,26,180,60,9366.35976797,490.05209707,282.95159799,12941.98954191,-174.70169314,130.53188856,550.42642507,10230.13823658,0.00000000,3727.21696411,53.99030927,0.00000000,3673.88966187,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
17,3,605,2025,1,26,4,0,26,240,60,10752.77811056,342.36665279,-274.77667008,8258.77577282,-144.86188564,-71.88232909,260.85779605,-534.44210729,0.00000000,7679.55843583,-2.65517513,0.00000000,4038.61509652,0.00000000,1,1,1,0.40000000,180.00000000,1,0.40000000,180.00000000,1
