Scenario index,Time index,Year,Month,Day,Hour,Minute,Day of year,Minute of day,Time resolution_min,Load power_MW,Wind power_MW,PV power_MW,Hydropower output_MW,Pumped-storage generation_MW,Pumped-storage pumping_MW,Net load_MW,Curtailment_MW,Total supply_MW,Power deficit_MW,Power surplus_MW,Total supply with slack_MW,Power-balance error_MW,Power-deficit flag,Event flag,TOU season code,General TOU period code,General TOU relative-price index,General TOU tariff_CNY_per_MWh,Yalong River proxy TOU period code,Yalong River proxy relative-price index,Yalong River proxy tariff_CNY_per_MWh,Tariff-policy applicability code
3,199,2025,1,15,1,30,15,90,15,9630.70000000,291.89000000,0.00000000,9338.81000000,0,0.00000000,9338.81000000,0.00000000,9630.70000000,0.00000000,0.00000000,9630.70000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,200,2025,1,15,1,45,15,105,15,9615.37000000,297.15000000,0.00000000,9318.22000000,0,0.00000000,9318.22000000,0.00000000,9615.37000000,0.00000000,0.00000000,9615.37000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,201,2025,1,15,2,0,15,120,15,9600.03000000,302.41000000,0.00000000,9297.62000000,0,0.00000000,9297.62000000,0.00000000,9600.03000000,0.00000000,0.00000000,9600.03000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,202,2025,1,15,2,15,15,135,15,9596.38000000,308.45000000,0.00000000,9287.93000000,0,0.00000000,9287.93000000,0.00000000,9596.38000000,0.00000000,0.00000000,9596.38000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,203,2025,1,15,2,30,15,150,15,9592.72000000,314.49000000,0.00000000,9278.24000000,0,0.00000000,9278.24000000,0.00000000,9592.73000000,0.00000000,0.01000000,9592.73000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,204,2025,1,15,2,45,15,165,15,9589.07000000,320.52000000,0.00000000,9268.54000000,0,0.00000000,9268.54000000,0.00000000,9589.06000000,0.01000000,0.00000000,9589.07000000,0.00000000,2,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,205,2025,1,15,3,0,15,180,15,9585.41000000,326.56000000,0.00000000,9258.85000000,0,0.00000000,9258.85000000,0.00000000,9585.41000000,0.00000000,0.00000000,9585.41000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,206,2025,1,15,3,15,15,195,15,9597.92000000,333.06000000,0.00000000,9264.86000000,0,0.00000000,9264.86000000,0.00000000,9597.92000000,0.00000000,0.00000000,9597.92000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,207,2025,1,15,3,30,15,210,15,9610.42000000,339.55000000,0.00000000,9270.88000000,0,0.00000000,9270.88000000,0.00000000,9610.43000000,0.00000000,0.01000000,9610.43000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,208,2025,1,15,3,45,15,225,15,9622.93000000,346.05000000,0.00000000,9276.89000000,0,0.00000000,9276.89000000,0.00000000,9622.94000000,0.00000000,0.01000000,9622.94000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,209,2025,1,15,4,0,15,240,15,9635.44000000,352.54000000,0.00000000,9282.90000000,0,0.00000000,9282.90000000,0.00000000,9635.44000000,0.00000000,0.00000000,9635.44000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,210,2025,1,15,4,15,15,255,15,9665.29000000,359.15000000,0.00000000,9306.14000000,0,0.00000000,9306.14000000,0.00000000,9665.29000000,0.00000000,0.00000000,9665.29000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,211,2025,1,15,4,30,15,270,15,9695.14000000,365.76000000,0.00000000,9329.38000000,0,0.00000000,9329.38000000,0.00000000,9695.14000000,0.00000000,0.00000000,9695.14000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,212,2025,1,15,4,45,15,285,15,9724.99000000,372.37000000,0.00000000,9352.62000000,0,0.00000000,9352.62000000,0.00000000,9724.99000000,0.00000000,0.00000000,9724.99000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,213,2025,1,15,5,0,15,300,15,9754.84000000,378.98000000,0.00000000,9375.86000000,0,0.00000000,9375.86000000,0.00000000,9754.84000000,0.00000000,0.00000000,9754.84000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,214,2025,1,15,5,15,15,315,15,9798.88000000,385.36000000,0.00000000,9413.51000000,0,0.00000000,9413.51000000,0.00000000,9798.87000000,0.01000000,0.00000000,9798.88000000,0.00000000,2,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,215,2025,1,15,5,30,15,330,15,9842.91000000,391.75000000,0.00000000,9451.16000000,0,0.00000000,9451.16000000,0.00000000,9842.91000000,0.00000000,0.00000000,9842.91000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,216,2025,1,15,5,45,15,345,15,9886.94000000,398.13000000,0.00000000,9488.82000000,0,0.00000000,9488.82000000,0.00000000,9886.95000000,0.00000000,0.01000000,9886.95000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,217,2025,1,15,6,0,15,360,15,9930.98000000,404.51000000,0.00000000,9526.47000000,0,0.00000000,9526.47000000,0.00000000,9930.98000000,0.00000000,0.00000000,9930.98000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,218,2025,1,15,6,15,15,375,15,9980.58000000,410.33000000,0.09000000,9570.15000000,0,0.00000000,9570.15000000,0.00000000,9980.57000000,0.01000000,0.00000000,9980.58000000,0.00000000,2,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,219,2025,1,15,6,30,15,390,15,10030.17000000,416.16000000,0.18000000,9613.83000000,0,0.00000000,9613.83000000,0.00000000,10030.17000000,0.00000000,0.00000000,10030.17000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,220,2025,1,15,6,45,15,405,15,10079.77000000,421.99000000,0.27000000,9657.52000000,0,0.00000000,9657.52000000,0.00000000,10079.78000000,0.00000000,0.01000000,10079.78000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,221,2025,1,15,7,0,15,420,15,10129.37000000,427.81000000,0.36000000,9701.20000000,0,0.00000000,9701.20000000,0.00000000,10129.37000000,0.00000000,0.00000000,10129.37000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,222,2025,1,15,7,15,15,435,15,10171.11000000,432.80000000,64.08000000,9674.22000000,0,0.00000000,9674.22000000,0.00000000,10171.10000000,0.01000000,0.00000000,10171.11000000,0.00000000,2,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,223,2025,1,15,7,30,15,450,15,10212.85000000,437.79000000,127.81000000,9647.25000000,0,0.00000000,9647.25000000,0.00000000,10212.85000000,0.00000000,0.00000000,10212.85000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,224,2025,1,15,7,45,15,465,15,10254.58000000,442.78000000,191.53000000,9620.27000000,0,0.00000000,9620.27000000,0.00000000,10254.58000000,0.00000000,0.00000000,10254.58000000,0.00000000,1,1,3,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
3,225,2025,1,15,8,0,15,480,15,10296.32000000,447.77000000,255.26000000,9593.29000000,0,0.00000000,9593.29000000,0.00000000,10296.32000000,0.00000000,0.00000000,10296.32000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,226,2025,1,15,8,15,15,495,15,10317.21000000,451.70000000,349.48000000,9516.04000000,0,0.00000000,9516.04000000,0.00000000,10317.22000000,0.00000000,0.01000000,10317.22000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,227,2025,1,15,8,30,15,510,15,10338.10000000,455.62000000,443.69000000,9438.78000000,0,0.00000000,9438.78000000,0.00000000,10338.09000000,0.01000000,0.00000000,10338.10000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,228,2025,1,15,8,45,15,525,15,10358.99000000,459.55000000,537.90000000,9361.53000000,0,0.00000000,9361.53000000,0.00000000,10358.98000000,0.01000000,0.00000000,10358.99000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,229,2025,1,15,9,0,15,540,15,10379.88000000,463.48000000,632.12000000,9284.28000000,0,0.00000000,9284.28000000,0.00000000,10379.88000000,0.00000000,0.00000000,10379.88000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,230,2025,1,15,9,15,15,555,15,10375.28000000,466.19000000,736.39000000,9172.70000000,0,0.00000000,9172.70000000,0.00000000,10375.28000000,0.00000000,0.00000000,10375.28000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,231,2025,1,15,9,30,15,570,15,10370.67000000,468.90000000,840.65000000,9061.11000000,0,0.00000000,9061.11000000,0.00000000,10370.66000000,0.01000000,0.00000000,10370.67000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,232,2025,1,15,9,45,15,585,15,10366.07000000,471.62000000,944.92000000,8949.53000000,0,0.00000000,8949.53000000,0.00000000,10366.07000000,0.00000000,0.00000000,10366.07000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,233,2025,1,15,10,0,15,600,15,10361.47000000,474.33000000,1049.19000000,8837.95000000,0,0.00000000,8837.95000000,0.00000000,10361.47000000,0.00000000,0.00000000,10361.47000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,234,2025,1,15,10,15,15,615,15,10338.43000000,475.76000000,1133.07000000,8729.61000000,0,0.00000000,8729.61000000,0.00000000,10338.44000000,0.00000000,0.01000000,10338.44000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,235,2025,1,15,10,30,15,630,15,10315.39000000,477.19000000,1216.94000000,8621.26000000,0,0.00000000,8621.26000000,0.00000000,10315.39000000,0.00000000,0.00000000,10315.39000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,236,2025,1,15,10,45,15,645,15,10292.35000000,478.61000000,1300.82000000,8512.92000000,0,0.00000000,8512.92000000,0.00000000,10292.35000000,0.00000000,0.00000000,10292.35000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,237,2025,1,15,11,0,15,660,15,10269.31000000,480.04000000,1384.69000000,9010.75000000,0,606.17000000,8404.58000000,0.00000000,10269.31000000,0.00000000,0.00000000,10269.31000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,238,2025,1,15,11,15,15,675,15,10241.27000000,480.19000000,1404.59000000,8967.64000000,0,611.15000000,8356.49000000,0.00000000,10241.27000000,0.00000000,0.00000000,10241.27000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,239,2025,1,15,11,30,15,690,15,10213.22000000,480.35000000,1424.48000000,8924.52000000,0,616.12000000,8308.40000000,0.00000000,10213.23000000,0.00000000,0.01000000,10213.23000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,240,2025,1,15,11,45,15,705,15,10185.18000000,480.50000000,1444.38000000,8881.40000000,0,621.09000000,8260.31000000,0.00000000,10185.19000000,0.00000000,0.01000000,10185.19000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,241,2025,1,15,12,0,15,720,15,10157.14000000,480.65000000,1464.27000000,8838.29000000,0,626.07000000,8212.22000000,0.00000000,10157.14000000,0.00000000,0.00000000,10157.14000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,242,2025,1,15,12,15,15,735,15,10135.28000000,479.62000000,1420.27000000,8850.45000000,0,615.07000000,8235.38000000,0.00000000,10135.27000000,0.01000000,0.00000000,10135.28000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,243,2025,1,15,12,30,15,750,15,10113.42000000,478.60000000,1376.28000000,8862.60000000,0,604.07000000,8258.53000000,0.00000000,10113.41000000,0.01000000,0.00000000,10113.42000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,244,2025,1,15,12,45,15,765,15,10091.55000000,477.58000000,1332.28000000,8874.76000000,0,593.07000000,8281.69000000,0.00000000,10091.55000000,0.00000000,0.00000000,10091.55000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,245,2025,1,15,13,0,15,780,15,10069.69000000,476.55000000,1288.29000000,8886.92000000,0,582.07000000,8304.85000000,0.00000000,10069.69000000,0.00000000,0.00000000,10069.69000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,246,2025,1,15,13,15,15,795,15,10059.36000000,474.52000000,1216.72000000,8932.31000000,0,564.18000000,8368.13000000,0.00000000,10059.37000000,0.00000000,0.01000000,10059.37000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,247,2025,1,15,13,30,15,810,15,10049.04000000,472.49000000,1145.15000000,8977.69000000,0,546.29000000,8431.41000000,0.00000000,10049.04000000,0.00000000,0.00000000,10049.04000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,248,2025,1,15,13,45,15,825,15,10038.72000000,470.45000000,1073.58000000,9023.08000000,0,528.39000000,8494.68000000,0.00000000,10038.72000000,0.00000000,0.00000000,10038.72000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,249,2025,1,15,14,0,15,840,15,10028.39000000,468.42000000,1002.01000000,9068.46000000,0,510.50000000,8557.96000000,0.00000000,10028.39000000,0.00000000,0.00000000,10028.39000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,250,2025,1,15,14,15,15,855,15,10032.40000000,465.61000000,916.98000000,9139.06000000,0,489.24000000,8649.81000000,0.00000000,10032.41000000,0.00000000,0.01000000,10032.41000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,251,2025,1,15,14,30,15,870,15,10036.41000000,462.80000000,831.94000000,9209.65000000,0,467.99000000,8741.67000000,0.00000000,10036.40000000,0.01000000,0.00000000,10036.41000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,252,2025,1,15,14,45,15,885,15,10040.42000000,459.99000000,746.91000000,9280.25000000,0,446.73000000,8833.52000000,0.00000000,10040.42000000,0.00000000,0.00000000,10040.42000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,253,2025,1,15,15,0,15,900,15,10044.43000000,457.18000000,661.88000000,9350.84000000,0,425.47000000,8925.37000000,0.00000000,10044.43000000,0.00000000,0.00000000,10044.43000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,254,2025,1,15,15,15,15,915,15,10067.41000000,453.87000000,565.00000000,9048.54000000,0,0.00000000,9048.54000000,0.00000000,10067.41000000,0.00000000,0.00000000,10067.41000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,255,2025,1,15,15,30,15,930,15,10090.39000000,450.55000000,468.12000000,9171.72000000,0,0.00000000,9171.72000000,0.00000000,10090.39000000,0.00000000,0.00000000,10090.39000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,256,2025,1,15,15,45,15,945,15,10113.37000000,447.24000000,371.25000000,9294.89000000,0,0.00000000,9294.89000000,0.00000000,10113.38000000,0.00000000,0.01000000,10113.38000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,257,2025,1,15,16,0,15,960,15,10136.35000000,443.92000000,274.37000000,9418.06000000,0,0.00000000,9418.06000000,0.00000000,10136.35000000,0.00000000,0.00000000,10136.35000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,258,2025,1,15,16,15,15,975,15,10182.86000000,440.40000000,205.87000000,9536.59000000,0,0.00000000,9536.59000000,0.00000000,10182.86000000,0.00000000,0.00000000,10182.86000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,259,2025,1,15,16,30,15,990,15,10229.37000000,436.88000000,137.37000000,9655.12000000,0,0.00000000,9655.12000000,0.00000000,10229.37000000,0.00000000,0.00000000,10229.37000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,260,2025,1,15,16,45,15,1005,15,10275.88000000,433.36000000,68.86000000,9773.66000000,0,0.00000000,9773.66000000,0.00000000,10275.88000000,0.00000000,0.00000000,10275.88000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,261,2025,1,15,17,0,15,1020,15,10322.39000000,429.84000000,0.36000000,9892.19000000,0,0.00000000,9892.19000000,0.00000000,10322.39000000,0.00000000,0.00000000,10322.39000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,262,2025,1,15,17,15,15,1035,15,10387.12000000,426.41000000,0.27000000,9936.00000000,0,0.00000000,9960.44000000,0.00000000,10362.68000000,24.44000000,0.00000000,10387.12000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,263,2025,1,15,17,30,15,1050,15,10451.85000000,422.99000000,0.18000000,9936.00000000,0,0.00000000,10028.68000000,0.00000000,10359.17000000,92.68000000,0.00000000,10451.85000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,264,2025,1,15,17,45,15,1065,15,10516.59000000,419.56000000,0.09000000,9936.00000000,0,0.00000000,10096.93000000,0.00000000,10355.65000000,160.94000000,0.00000000,10516.59000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,265,2025,1,15,18,0,15,1080,15,10581.32000000,416.14000000,0.00000000,8965.18000000,1200,0.00000000,10165.18000000,0.00000000,10581.32000000,0.00000000,0.00000000,10581.32000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,266,2025,1,15,18,15,15,1095,15,10754.03000000,413.10000000,0.00000000,9140.93000000,1200,0.00000000,10340.93000000,0.00000000,10754.03000000,0.00000000,0.00000000,10754.03000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,267,2025,1,15,18,30,15,1110,15,10926.74000000,410.05000000,0.00000000,9316.69000000,1200,0.00000000,10516.69000000,0.00000000,10926.74000000,0.00000000,0.00000000,10926.74000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,268,2025,1,15,18,45,15,1125,15,11099.45000000,407.00000000,0.00000000,9492.45000000,1200,0.00000000,10692.45000000,0.00000000,11099.45000000,0.00000000,0.00000000,11099.45000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,269,2025,1,15,19,0,15,1140,15,11272.16000000,403.96000000,0.00000000,9668.20000000,1200,0.00000000,10868.20000000,0.00000000,11272.16000000,0.00000000,0.00000000,11272.16000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,270,2025,1,15,19,15,15,1155,15,11409.63000000,401.54000000,0.00000000,9808.09000000,1200,0.00000000,11008.09000000,0.00000000,11409.63000000,0.00000000,0.00000000,11409.63000000,0.00000000,1,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,271,2025,1,15,19,30,15,1170,15,11547.10000000,399.12000000,0.00000000,9936.00000000,1200,0.00000000,11147.98000000,0.00000000,11535.12000000,11.98000000,0.00000000,11547.10000000,0.00000000,2,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,272,2025,1,15,19,45,15,1185,15,11684.57000000,396.70000000,0.00000000,9936.00000000,1200,0.00000000,11287.87000000,0.00000000,11532.70000000,151.87000000,0.00000000,11684.57000000,0.00000000,2,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,273,2025,1,15,20,0,15,1200,15,11822.04000000,394.28000000,0.00000000,9936.00000000,1200,0.00000000,11427.76000000,0.00000000,11530.28000000,291.76000000,0.00000000,11822.04000000,0.00000000,2,4,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,274,2025,1,15,20,15,15,1215,15,10897.06000000,392.67000000,0.00000000,9304.39000000,1200,0.00000000,10504.39000000,0.00000000,10897.06000000,0.00000000,0.00000000,10897.06000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,275,2025,1,15,20,30,15,1230,15,10872.08000000,391.06000000,0.00000000,9281.02000000,1200,0.00000000,10481.02000000,0.00000000,10872.08000000,0.00000000,0.00000000,10872.08000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,276,2025,1,15,20,45,15,1245,15,10847.11000000,389.45000000,0.00000000,9257.66000000,1200,0.00000000,10457.66000000,0.00000000,10847.11000000,0.00000000,0.00000000,10847.11000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,277,2025,1,15,21,0,15,1260,15,10822.13000000,387.84000000,0.00000000,9234.29000000,1200,0.00000000,10434.29000000,0.00000000,10822.13000000,0.00000000,0.00000000,10822.13000000,0.00000000,1,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,278,2025,1,15,21,15,15,1275,15,10761.89000000,387.16000000,0.00000000,9936.00000000,0,0.00000000,10374.73000000,0.00000000,10323.16000000,438.73000000,0.00000000,10761.89000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,279,2025,1,15,21,30,15,1290,15,10701.65000000,386.49000000,0.00000000,9936.00000000,0,0.00000000,10315.16000000,0.00000000,10322.49000000,379.16000000,0.00000000,10701.65000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,280,2025,1,15,21,45,15,1305,15,10641.40000000,385.81000000,0.00000000,9936.00000000,0,0.00000000,10255.59000000,0.00000000,10321.81000000,319.59000000,0.00000000,10641.40000000,0.00000000,2,1,3,3,1.60000000,720.00000000,3,1.60000000,720.00000000,2
3,281,2025,1,15,22,0,15,1320,15,10581.16000000,385.13000000,0.00000000,9936.00000000,0,0.00000000,10196.03000000,0.00000000,10321.13000000,260.03000000,0.00000000,10581.16000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,282,2025,1,15,22,15,15,1335,15,10516.25000000,385.43000000,0.00000000,9936.00000000,0,0.00000000,10130.82000000,0.00000000,10321.43000000,194.82000000,0.00000000,10516.25000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,283,2025,1,15,22,30,15,1350,15,10451.34000000,385.73000000,0.00000000,9936.00000000,0,0.00000000,10065.61000000,0.00000000,10321.73000000,129.61000000,0.00000000,10451.34000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,284,2025,1,15,22,45,15,1365,15,10386.43000000,386.03000000,0.00000000,9936.00000000,0,0.00000000,10000.40000000,0.00000000,10322.03000000,64.40000000,0.00000000,10386.43000000,0.00000000,2,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,285,2025,1,15,23,0,15,1380,15,10321.52000000,386.33000000,0.00000000,9935.19000000,0,0.00000000,9935.19000000,0.00000000,10321.52000000,0.00000000,0.00000000,10321.52000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,286,2025,1,15,23,15,15,1395,15,10321.52000000,386.33000000,0.00000000,9935.19000000,0,0.00000000,9935.19000000,0.00000000,10321.52000000,0.00000000,0.00000000,10321.52000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,287,2025,1,15,23,30,15,1410,15,10321.52000000,386.33000000,0.00000000,9935.19000000,0,0.00000000,9935.19000000,0.00000000,10321.52000000,0.00000000,0.00000000,10321.52000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
3,288,2025,1,15,23,45,15,1425,15,10321.52000000,386.33000000,0.00000000,9935.19000000,0,0.00000000,9935.19000000,0.00000000,10321.52000000,0.00000000,0.00000000,10321.52000000,0.00000000,1,1,3,1,1.00000000,450.00000000,1,1.00000000,450.00000000,2
4,289,2025,4,15,0,0,105,0,15,8750.58000000,191.32000000,0.00000000,8559.26000000,0,0.00000000,8559.26000000,0.00000000,8750.58000000,0.00000000,0.00000000,8750.58000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,290,2025,4,15,0,15,105,15,15,8729.85000000,196.22000000,0.00000000,8533.63000000,0,0.00000000,8533.63000000,0.00000000,8729.85000000,0.00000000,0.00000000,8729.85000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,291,2025,4,15,0,30,105,30,15,8709.12000000,201.12000000,0.00000000,8508.00000000,0,0.00000000,8508.00000000,0.00000000,8709.12000000,0.00000000,0.00000000,8709.12000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,292,2025,4,15,0,45,105,45,15,8688.40000000,206.02000000,0.00000000,8482.38000000,0,0.00000000,8482.38000000,0.00000000,8688.40000000,0.00000000,0.00000000,8688.40000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,293,2025,4,15,1,0,105,60,15,8667.67000000,210.92000000,0.00000000,8456.75000000,0,0.00000000,8456.75000000,0.00000000,8667.67000000,0.00000000,0.00000000,8667.67000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,294,2025,4,15,1,15,105,75,15,8652.33000000,216.75000000,0.00000000,8435.59000000,0,0.00000000,8435.59000000,0.00000000,8652.34000000,0.00000000,0.01000000,8652.34000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,295,2025,4,15,1,30,105,90,15,8636.99000000,222.57000000,0.00000000,8414.42000000,0,0.00000000,8414.42000000,0.00000000,8636.99000000,0.00000000,0.00000000,8636.99000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,296,2025,4,15,1,45,105,105,15,8621.66000000,228.40000000,0.00000000,8393.25000000,0,0.00000000,8393.25000000,0.00000000,8621.65000000,0.01000000,0.00000000,8621.66000000,0.00000000,2,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,297,2025,4,15,2,0,105,120,15,8606.32000000,234.23000000,0.00000000,8372.09000000,0,0.00000000,8372.09000000,0.00000000,8606.32000000,0.00000000,0.00000000,8606.32000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
4,298,2025,4,15,2,15,105,135,15,8602.67000000,240.70000000,0.00000000,8361.97000000,0,0.00000000,8361.97000000,0.00000000,8602.67000000,0.00000000,0.00000000,8602.67000000,0.00000000,1,1,2,2,0.40000000,180.00000000,2,0.40000000,180.00000000,2
